ID,Hash,filetype,filesize,family,tag
12252,10036160c9426b4ecf8906a41c0a852da9260d528e7c234ad8fd9b3ec4892701,1,509952,1,0
12253,11313efad1fbf365e9f596ef15b4195ca02edfe5d6f6e115b2c5497b40a5e700,1,856064,34,0
12254,0f7f566dde1c791cb8b90674607aeb8a23c52f870ddb2e9e9e9a89a5274d2ff9,5,0,1,11
12255,10955c55c63e8de8f513d08bed67e34b99c81a108195adb9445d0fb3f56fbdfb,5,0,1,11
12256,10b672e51e86764070a84607dbc46a435dc7f0fb383fcd0134c87293258cc86c,1,135168,4,0
12257,1866bd30067075e02711e616ea58ea560cb73fd1eab910a07f7ad3728110c54d,1,553472,33,0
12258,1a6974e77dd54c0eeb45b3acbc3da7d7c9f2ccacd7de6b17e734dad3cbf5073a,1,512000,35,0
12259,233996d9f52ab59c3451ae45a6547c7045641fc43cdc9b822f09f895098acc01,1,517632,1,0
12260,266aebc7302b9a122a8a906a0b2afef7b5be16517581a09a67175f34dcfd418d,1,144384,32,0
12261,051ecf55e38aa0dc41b3ef359a5fc225e27175523fbaeefdd5e3a3d960d1d027,1,166400,32,0
12262,0f691217fe4a50fe07e5afcae653a83675228bdd9ea9bbeadf3e293a0567eab5,5,0,1,11
12263,0f76a55caadae262b79f401a45a5afafdb0f68a579f0dc6c2c2ab806e88c816c,5,0,1,11
12264,11e2ddbad1daa816a5700b4f1c514bf7d6a8bdab4e60608036e8d3e735411235,5,0,1,11
12265,1850751105ca6f7448eeaf25da2cfc25c2095339d895296a560f1e9fc770107c,5,0,1,11
12266,1c71dff9d16ca0ac7b3176ba87e2b2c610c7fb191661d8e1b935a9054fc00a6e,1,132096,32,0
12267,2321be9547a436ebc21ed50c1867fee84d31bee93d60f00dcc023b2d5baa2af5,5,0,1,11
12268,21ee9bb5f2444fdf72d55109b7f823d5a5cd43d60aa1fb653764e2e5d20f2080,1,40464,36,0
12269,21d419d6ceaba474b38ea8f7d5cd523f81a62730230f8716d364d589cdb15ef3,22,10610,1,11
12270,12e47738a334a44c597a926cb22f35220205f651c298ee2266ba34f136ba71d2,11,1125,1,11
12271,0adb581f5c60915d2c35e54f4337c657a7188a9dd87b44fc44d417b8a3be736e,22,583876,1,8
12272,2d00d680df60d46cd654784a9f8a6a0596b0b4e419bcc1c40467cb1a69ec5fc3,5,363520,1,0
12273,4a6167c7afaacf53d76bfa79e5dc7c6fa6eab10b33338d4b39a37e88994ed569,23,869,1,0
12274,a1cd89a684db41206fc71efe327ef608652931e749c24a3232908824cea426bb,21,869,28,0
12275,c12c0a53e949efbbf5105080ec905ffacae0d12beb9651c775cb09506a59dadc,11,803,1,0
12276,723d376870e0952319c5c01ee0b8c2dfb48e41b28a29d337e7d53635948da985,11,2799961,1,5
12277,65afec9ab89ed01932ab94118b520f4142c179a2ed333186c55c9b084c86bfbe,23,262144,1,1
12278,b6554c976da0d0980de2675e9fcc9374af55bb5960101a96e9c49e1dad641e15,11,642011,1,11
12279,e94dd7ff6814f166d3105efe0a1e595bf626b4ddef5f2d2f3b977bbaaf852612,5,166841,1,0
12280,6a9092a6009e586873315f1ac80e854dd2915e3a97312dc97d451c6bfd234931,1,1024616,1,11
12281,9d47a1a76d182ecab609fdcf0553ec9548267349b2f012350c972d6e057a6c31,11,641513,1,11
12282,945ea6bce2d0b1d7f201576e15e18599a4da33bc8c3f1c4c11d8facc3c3e784a,1,132096,32,0
12283,aa778a25a7d4ab4460595351cfe133ae5eb127a2b9b26763c11acb2d0bbc8b0d,1,131584,32,0
12284,36ce519d88a594b07ecdf44e098e25cefc21970e18a4567cf82307b5cce72026,1,132608,4,0
12285,186561feef9f65a11976a51f49c03fc640de39b40aee0d1c9ee735f892f8c123,22,75865,2,1
12286,68b3232525b5f676c994bed76709ba70fb36425857d7f9550c3182f5f9b012a0,22,7578,1,8
12287,9c366f7c45ade6900c389b4216920668b83b1fa5aac1a31d33eddf3a3a632ab1,22,9537,1,8
12288,a8edde168f361a0a30cdc9e4a19431bccf3fe4540295b5f67aca4d7990f7482e,22,8267,1,8
12289,d96ebe3fd655e9c6bf3916281e4a54d1c848020c15045cb8b9d1ab4bc6df8f6c,15,99328,1,11
12290,485aa447f675ea42abb1b9aca7d827138a6129a24e8a35e9cff5a605c90ce81c,15,103424,1,11
12291,8de27648e22e2b6826de9092c3bd12ac98b7c92569969e5e3d41babb24613e37,15,87040,1,8
12292,8d450bb4e7064328c94950bf880d3ac86bc80f5ed4ab3c3593ff253e3750fdfc,11,2795,1,8
12293,1d3098d8ce9d593adfed12f43d001241a989e37b64adf71225984d160d59e86a,11,6786,1,8
12294,ee993da34d2d28ab8dd08da73d8741b7d5eb2a0a77ad7b6878f766042af0bc9f,10,97555,37,0
12295,d31f2bf43588ad3f4b96c14253c8bcf78a0b82b6561b4bbcda7fac069bfc66fa,10,97511,37,0
12296,00edabdde4169c7328a13af2ade503e6f5a6f45e86aa2ab06367b487dd5f76a6,10,304439,37,0
12297,8eb0a4249ebb4f1c1fca2d2d4ef714700ebf1d5ad3a53301b5a07699bb360259,11,226620,38,0
12298,07277c9f33d0ae873c2be3742669594acc18c7aa93ecadb8b2ce9b870baceb2f,6,84992,39,0
12299,09020ab1614f0cc0a0bac303d3fc78525da89720038425cee389a8836851a6c6,1,1133056,1,0
12300,90434b38a95cbd29da1b93a56658227118532553761b8c55f983f2cfa346ef91,1,22571774,1,0
12301,38c7cfdd4cbf710a747caffc87a7c789d4735f04dca388f810813c75674cce5c,1,678312,1,0
12302,8ae63ddace21276fa6cb4b2613468e5730fc550a1374543372972e52dc232ec6,1,753048,1,0
12303,1a2a4712bbdfdf717e1c6c375a0593bf0a27c4eca028e114076d33a4a81029b7,11,3341,1,0
12304,47f110964d1e045c16f68dc0507131101f007c191707996d7be372885ec22f7e,1,685448,1,0
12305,f1739808e7b2815b0c5e90a2fe3031eec9aaff7339b5098027a8b0b00ee6f99c,1,219361008,1,0
12306,3b20946a0ed8d4320285b2f114047fed54761ec4005fc6ccc10fcf123cf15a97,1,819712,1,0
12307,45ba2d837efb9f90105d3f7570ef258102ccb0cbfb60fb38e4fd1d721a31ae3d,1,731888,1,0
12308,8eb311a48c6bb32577dac1844372513fbc66e0093351206fb17679ebd1272135,6,1127936,1,0
12309,c126471d35f0fcff4ebafd8fb331e328b67e07312fbaa60c8a131e318b41a839,24,1698816,1,0
12310,5e9002bc8807b91a94ede1a446689123cae39b6a585547855715d3161a3f32a1,1,2620824,1,0
12311,dd967e9864b4bbcedbe262064d81c6b25c862721ea73fb49cf491866cc2b9061,1,1086584,1,0
12312,35c354a892e94e6099447f5b2b95f69822c87fd8b1b2da81c8c0119246e466e7,1,2625144,25,0
12313,b126b9acb42d2008aca133895a7d46938122920d1671e95528fb1a056e8b4eca,1,360904,22,0
12314,6b9eda2b97a150c1bb63cd461152f5bb729a2ec04ad6e7e14d400c963446160b,1,361408,22,0
12315,a9175491a108645ba2f0f906d639bd94e895e41370e6c23c59b95ab4a927a6fa,1,558496,1,0
12316,8f5e8565d27cf40081d32aadda6b72ef503901501efc28e3539fe6ec58848886,1,2623920,1,0
12317,6ed8a3f2bd4ed5638e872d18f50aba9242096955ea1a59590a29277359347951,1,645560,1,0
12318,733722bff40320f32d4a9531ee72ab01793736706f6b00f39e31b98f1c88f0c5,1,2623896,1,0
12319,a065bb515d1adaa6a3c322e49a79fdfa6655d4beac334af32ebfa9f349a71b53,1,313792,1,0
12320,8a25e3963a6b3dcfb6d10f80f5a0d94ca96c9d69e98bcfd65267dea6038c2886,1,2627192,25,0
12321,2b8194a93c17d82a1814c094768c1fb728c105fd6e89661c9af51370a31dbb17,1,351696,1,0
12322,b35359080edf5a9d89ec1f2fb24e2262f79832abc92afebff73fc5cd4a980485,1,2621328,1,0
12323,3096b5448e24d3fb16d9adb1ca06e8e6ff35180e5e9373ccb120ea82802daa69,1,2623384,1,0
12324,91cd20e454645cb1e60489cc2a1d6e10a97fe88c79d8e960c5d6be2d9144d4e0,1,2621336,1,0
12325,5920cbb22c77fb6f7965b7ca647518092096c1cd32e8053b5ac76c7dabde7f90,1,2621336,1,0
12326,109f0633a27e0f677d1ae8ee2402866c0f215babb5864e478ca546d589bfa4e7,1,106072,36,9
12327,21721546eb4a73d91d0abd4598abf567dcbf9f9e7e7064e0d410a288d7d81bbf,1,95744,36,9
12328,26db011369034728f0b17ccdcb69bde13d1a8e22f8fbbff60d5d94c5ea844743,1,13230,1,9
12329,2a909e555249dc15fc8cb178da2526212c784cefde7f4fbc22eee089e11d060e,1,12800,40,9
12330,3fd5c214fa8d1c0958f4d996064c8338472e022032b9559aac45a5b7d5980805,1,22944,1,9
12331,9413df9e21f1a97c6f8230504e4d69d9058ad4a26132b5f9e55302271bad73b5,1,13200,40,9
12332,e50cec7d51ea9b3e302945a40456e4ba9960e1ebed5a6a1c900f9803179dec74,1,49152,1,9
12333,0d513ca210756ffa0f034433885a8a1ac6ff424fcf736d6320c8c0320b5f3c30,1,181592,41,9
12334,2c2198a5e6070c1eefe7e8b0b7dfd2ca88410189c23c1bb55c7c37f092c2352d,1,172032,42,9
12335,2dcec81c7443f509f8784a007ac44a50996a7a2062736752585c9a3c49e1ad17,1,182176,41,9
12336,04276a90a90480f0699492f462ad7a6180ff01a68895b8e096a159a5f7b30c13,1,147456,41,0
12337,296137bc4fdcd372ff17075e1be8cbc4548b22db8fb6544d394d6df082e9e98e,1,182176,41,9
12338,31cc4547a3b310f178d80c13c3c1b515e88a924e486dac15d273405e69aa1d6f,1,35744,36,0
12339,33e9a4fd2c413ccecc9bfa3e78386a9d8e8afcea941ecf8eb8872cbee5646681,1,258048,43,0
12340,49f6cd0947e963b9db550406092b7fd670cf1895f813ba77ced1ca6923156e7d,1,278528,41,0
12341,79f83024353998bba47fcf35e6fc65673a9b9f06ca18e551b08d5d5988eda715,1,122880,1,0
12342,c8a25dc2f75bef7a29ebbf657fb5f8e8f8c29716cc0a2c20e1babd405c3ab030,1,172032,6,9
12343,e94f5c5f56fd40e92bc8d73b2e8182d924df6ca3105bd00d6af67b4362597f62,1,25600,36,2
12344,07368af24d46acabd1c2ba2e13588dc58faaf0763816d13e1159732cecdda4bc,1,42912,4,9
12345,17270b1dd39ba942c6c7e03cbd7874ef873d65f4a492c385587aaba6f5552ff6,5,0,1,11
12346,ac7f36ceebfb1ebbd8a54449f23bedfd6e5f2da52d975ba7ef69f12f6da986e5,5,0,1,11
12347,fb9fba39d3826b854185c355e36701c57a436be957074a394972bc18a546cddd,1,32768,36,0
12348,052cc7db478cd4b58b05d81e8d1f99e062d6c2dd0642bda465804daa609b169e,1,22944,6,0
12349,1fa633c329f814971afdf13ceea18f13a017a6b7aacf3f8c3ce02a8da4b09903,1,12800,1,0
12350,31cdc43d47e72c34837ebc25c6207f214af5130d2d6b6d918e45064ed82f8e99,1,12800,11,0
12351,408bb7ce6e84fa8a368287b4f8ea07d6d710e5cd07de897dc6e33113ffef44c9,1,12800,1,0
12352,4c85aa3428d3c59e1a8c2279146f724b3e1c47dcf407a9ae35881aebfc82cf2a,1,12800,11,0
12353,541b14d899996a53881de68f2eae1298094abb41a342cacc25dc6fad591e1d03,1,22944,6,0
12354,556fd6468615fa64af812ed2d17ccf0031ce0928df0618152df886e456bb40c6,1,22944,6,9
12355,58cf1ff2f798b0dacd1a3d1727c603cd2cbb0f32d01ed34c1250a1e1c4aceeb9,1,22944,6,0
12356,5a133f744e772a3f0f9c4edad20cc8d9edbef12e1f3f7ef69c44b262bd6fa637,1,12800,11,0
12357,67b79382375cc5169d869ddeea033be3786a906a71b9bc1245ed4b935f603dc2,1,22944,6,0
12358,79d36e2f89a8aa41a3ce5e1fb386ef5aed8ca7c214f24a4637f20a893efe6c04,1,182176,42,9
12359,95881013ec51a1a156ee32b5bdc43b108dc7494fb03472020c05ec1025bebe28,1,172032,42,9
12360,ff623964dae998f74472b0fde01267d0aff3b3d1891a779a16cc76dc7d4afda0,1,172032,42,9
12361,490d141b0363615747685da4236c1a5386f5eca97182aab85388203d5634748a,1,182176,41,9
12362,547044cb73f1c18ccd92cd28afded37756f749a9338ed7c04306c1de46889d6b,1,172032,6,0
12363,57c15c4e7a1dd4f7288eb827cd780e2d8ea3163a1e5ea32576544d52d1844fc0,1,315392,41,0
12364,022b19ce7e5321ef54983b81b01060b169c9e0a3b7fb0960892c9b6e99875369,1,181592,41,9
12365,40904ec096c1e2b4f40f66f9bcaaa7a13dd6b62131b6189f06d6bdc7d36dbf39,1,172032,42,9
12366,449dda1581f025b1ca11a5372a5283e450c66ca29db32a703bb8ab98115ef00c,1,182176,42,9
12367,14c48f2d27b871f448980832996bfbe898b88f1f68d471f165bfc0f31703d98e,1,189952,6,0
12368,7c74011fc9f0f88939b45af5d37fa1bdb0dffd054ced437e39d262306ef4e5ef,1,182176,41,9
12369,9fb0b4f9f841b8a5f9d71bbbea6c58e79fdbf7a35aff91486eaaa9eb214a52b2,1,172032,41,9
12370,cf2180a87b994b506ac2a23a947ce17e2fbfd6b1e069efbcdf7fae81fcc78ded,1,303104,41,0
12371,fd9f3c174e451cedb091ad7e99b00fe8a1c5292a79eb2b2617dedbf46daf5875,1,303104,41,0
12372,75f96a7162b6cb83d323822d80df64cbfeff44d1f64b4f72effec5e4793aecf5,1,172032,6,9
12373,8ed2d90f4bd6bd47eede33d278d87a8e9d22f735389c1dec2e6b6a385d81dd01,1,181592,6,9
12374,cb7c5a974c468f2467d8675074707eb1c4aab824a231a53b5ff70bc5ae6b95dd,5,0,1,11
12375,339f4c7b9b421edf000aff14931219e3886fe945dda1982bb423c5fb215cc966,5,0,1,11
12376,94fd056600be8dec24f8dca75c6c01bd446a51c0afccb9d13e9ea8fc80ec8bd4,1,42328,36,9
12377,994191fb7d00a7158931a34c26726574462253ff2b2453ce48591ab76f59444d,1,32768,36,0
12378,b752b98e27981a9b9870163926cc39cdbd5cfdbd9ca591b225c3921f33402317,5,0,1,11
12379,e17ac0cd9d092b5bff0bfbd0674dbed11168c08784905320c2076df5ae8e2cda,5,0,1,11
12380,1759ff502c4f4ca97a9648455bca6fbae48a9e1b54cf8d1e2e33c86ebdbc0e01,1,42328,36,9
12381,1d713ad7ee3a43432d6188707943ee9ef07241bbc7bda376a068989d7a248143,1,32768,36,0
12382,312e4e9a74c3e55e4c30cf0bb507ad0678ad0a8495e80bc0d418e67e5d681a52,1,172032,42,9
12383,470cee3478b55f181c1c5f05ebdbf057c77af60e3d8a1bff48b8fd5b87451cf4,5,0,1,11
12384,a489027389ffb843b227e0ae8cfd6b066c04fe1e980c38e7fbd6e0dbb9a84d16,5,0,1,11
12385,cba60ba91d01a3d95c8d41b68d999f6a4076d5a87605e7e566411c8140369533,5,0,1,11
12386,04b1601e1c95e3968d66de785d68685dd94da549800eba676f2d3847e76e8dfe,5,0,1,11
12387,33f177da77e79c7907093438f0f53aef41483ad2740dc86e9d8cc58a0a7e0e89,1,42328,40,9
12388,4fa2d8198eb5d4e5d15a66c611aecf984b8febfa03bd5db264bf0cc6e6cef50d,5,0,1,11
12389,6465d869d3eecaed3f9093afaba14c78b46de0ed6783a6277f1e81b75e7862c0,1,32768,36,0
12390,c84a6b692b472d78e0142d115cb09d15dfe4f2547686bb26c3b16c0f945ee0ae,1,32768,40,9
12391,deb241056a092063b5c23a470317ed719f84419ae171e6ab226739207ef77c59,5,0,1,11
12392,cbb14352ed58821ecb25fd65f2b56347adba26dfd627a70a170e16268a207c5e,1,172032,42,9
12393,d388b4b00b3cb15a03ee9d9ab64c36923d17499878af21e2f0e6bda298e2b2f5,1,181592,41,9
12394,0d3af97f8c80b68e879729f40bdaa2a10b0c99d8f3540c5f62700a88ef08f98a,1,172032,41,9
12395,c80ce4fd4e85f19e2f18c52f62d48fb31fe8d7e6c2255ff8b964a8e1aed40dca,5,0,1,11
12396,f9bcda5199dbd8776290abee1425f06af5946303bbba63556266124f5675ae1b,1,181592,6,9
12397,06a3fea0675b1307a5d4c5066a9aa67ade48d6f2d0dd7779eab743024db39f67,1,42912,40,9
12398,8aae912ecfdef9384cf23088254b212997f4bdc01716eeb735e99b3b8720b3f0,1,42328,40,9
12399,d5f6dc5af6665db971f1e5089bbca7bf6248e6639def261f56acfaba0da1861a,1,32768,40,9
12400,116cc2b4b7f810299d81e7525b7a2574283a1a5cbb294254a0dd81847269cfaa,1,20824,44,0
12401,f00cb6e8e88b57d23cc45f937ab96e67ad6a4c75fd61a4e4f86ead1187c53dae,1,11264,1,0
12402,37615eaf286efabccdf9c6392f888e87fb69452bb10e204feec2acd2b02a9f83,1,19968,1,0
12403,67bc9ae3547e510554c632b887e5dff5f0a2af912bf42c54313d87e925dd210e,1,20480,1,0
12404,695a82efd2da3def26fbb4ce2949a55f2ab236d2864eea06527962a2c0a352b6,1,453004,1,0
12405,6d30f48534d74cb523aff7ee0ec8ab9c9f8c465c527ab0dd84cf31074438b353,1,24576,1,0
12406,6e652e15ec9e8dafecc4a3547d67254c908e3d89c3bcf342ceeb30e216ff08dc,1,142938,1,0
12407,7215535e93aee8f0b938b961159c7d306821e8f0416abe3356a09d9ba8206813,1,7168,16,0
12408,78e07f4cbbbf119e5dac565e764a4fc7cf2d1938e5948cea03ae3b597d63c34f,1,20712,1,0
12409,8248da7c0eb3053b3a169bf7015ec016c5fa72c4c9f10c0f3cf9afb6d07f37c5,1,19968,1,0
12410,9faeba47a9f277ca65831c7ff98e7b3fb51218c4275c3e18a231c7e2f668970b,1,142938,4,0
12411,a93b6f97938ce2a1786b52705af85e99238b1007797b7451bf8f0e4715fcf33d,1,7168,1,0
12412,04f0485ff2536c40c5443dc1c7b06e029f38bd362ab5c64ef67a27c5a90de596,1,134524,6,0
12413,1bc9ab02d06ee26a82b5bd910cf63c07b52dc83c4ab9840f83c1e8be384b9254,1,17408,1,0
12414,26d1a5430f045a218930da8e63ef830b1defbe565a3e3ba145fdab1b93632906,1,16896,6,0
12415,50d7d32fa9c5611a977d7aa47940cc5d9974c465f11d2a3dcc18b31cc3993240,1,134520,6,0
12416,cca3eee2650d20cf1bf50b76e7f97a3b0e26caff3af8546462c92f2e73d730f9,1,16896,6,0
12417,da05c99de320ec6b76a3d2f25e046766f08f8cc64a9932ea69b7c23a42094fad,19,10164743,1,0
12418,e53c49fd8fbfe743039ca5dc8e4721e7290994c7560a5cd47db10a73614b8009,1,1054604,45,0
12419,2f0ee2fc2f2cdf92515a805858fdc49398b1b5bbfa9ba1474a62e1f8ba30924e,8,37228,1,5
12420,31ceb80130316fab6a112cbb5f5431bea05d7f0f5ffae9d222bff789b66efa4d,16,48479769,1,8
12421,216a76fcb699456d4f3b43b55499d6e8632fe869ba008989192ae457fddfdc44,1,15073280,1,11
12422,b53154c3b5a57b477370b8c8f3f63bc28df005f7fbaaf4c0db63b55f7536929c,11,260920,1,8
12423,bb38071aaf30c9282ba582e5693b4c2bfac2474224e41541ad1a746ed792d019,25,2946,1,5
12424,f0b57db14a76c48255755be6e3e44a17b4cfd1f6152526a5f075cdd65561c77d,1,333312,4,0
12425,f93cdf807fbeb7476c3b37b35d8e95f7eeef0dfeb70464341de3ad79801b5af2,1,8980,1,0
12426,dca62a0446fb2c6aefbc729c79e516190a661061155772240e741160335fdd92,1,16384,1,0
12427,1433389f02f7f0b20b63e93d93ad331b86222c3ea693a116fdd970fe8053df7b,1,16384,6,0
12428,7aa10ac4fdff64587a60a9c456e2d4228f1e4b2d139e386f9f00d0a19c5c875a,26,17179,1,11
12429,fa3ad575c2ac1f511ba24ed0e7bd23f67402be15fbfd611b2695da7d7bffd936,25,2750,1,8
12430,a1ea934ad161cfe3fc071542f6d156e77fa69ba19b855fa9cb8dfe6816fe762e,25,3108,1,8
12431,647c3dd640e6d8980048ba5ed19b32a019458afd9568eb37efea3bb9393faa54,25,3122,1,8
12432,f688bc6891d0fff9917f4d199d02af8c7572850f2ab9d19ce74a07ab59926ccf,15,15872,1,9
12433,de11af9d3b354316b50c10ceff7203f24686fe9cbd4202a5e4655398a4c5004f,8,738,1,8
12434,8246d333bf3764cd35563e3df1828c26bbc28890815a2987caf3e592791ba60d,8,311,1,8
12435,5a8e6d1316d56fad03cd50976fbb1912906ad937142c1b1d587547d439aeba53,8,292,1,8
12436,6c38eb3088da6ec9ee6f33f157e329c366fa21ea95fcb45bde372a249590822e,8,976,1,8
12437,4446069208ff4cd22879cccdfb0a2a302cb7e572e2c48d00b64066d25f026df1,8,287,1,8
12438,e9e503158ddaff4d9afa825a3d1048ffa1c1275291d9ab818812ff8e061ea8fd,8,1991,1,8
12439,b19b514ec42c0facb1184594f2e002227ef4936a157ad54770904a55156edc15,8,3228,1,8
12440,f2e6d58648f760fc24abb0de82f71cd45d624f3bd600620c51e858093d3bdc3b,8,607,1,8
12441,62e68cfc78d906efba8287b774a72dda0f2b3cf35f73ef1dacf387ff67d428ae,27,3702,1,8
12442,380797b360aaf4878fcc636596d22a93286a56db1018e658683e9f424bf1032d,5,0,1,11
12443,3e7750fe4d71f856b94d2256daf2e187a71bd50cf037bc479d50ae7447212cc3,5,0,1,11
12444,65cfb7806f5f9c96aa6d950cf39f193ec6a48a8ee167df1565dc2ccd48ab1e2a,5,0,1,11
12445,f804b1e8c5180e2f55e1989ec83956d0d3e2356e76616289bf696337a9664d1f,5,0,1,11
12446,1a00cfe4b31c55bbff056b8cd77b30826e047095cd15c117f4edece401f3a584,5,0,1,11
12447,20c183edf1a879210b8947908345185c03be8debc2354b4054c317f4ed99c876,5,0,1,11
12448,461e803a3b6b95232073d1422233df245604b357e1b1c5dec0c396f3983f881e,5,0,1,11
12449,e9ee559fadea817941b936d6ef10a35817733ad1ea7356b84c803a1fe80579fe,5,0,1,11
12450,f52e213df509699ad543662fb183b6f3dcc4858d4122a8efe46eb624cb6049b6,5,0,1,11
12451,f704bd6f49ae93b350f0d90fdd761ab4c7574f2c4d290bd2c1282e23fe88f58e,1,24576,1,0
12452,7802c9d42e7a2a57070eea825a91cef870fdd8bab60df516efb667a1cd51dc08,5,0,1,11
12453,185d73d32cf6ad749d55da05b60e85a2e1afe37af362c46656201b7bc6879e5b,5,0,1,11
12454,aed2d7da3a3fcdfd6960b89223fe446af6453bf46da8df22b9b84c7aa3664aec,5,0,1,11
12455,c0ce881529e0ab83d1ea6a9765f4ae74eb425a91d745618c8cf116726ed52677,5,0,1,11
12456,f0499b334c5dfff885c4d3423e8f69c0c4dadbe426e4284a5cb9ee46a31dce29,5,0,1,11
12457,06ca1874ff65520e98e3e4bfb37b392647feaea933a2ae36ea825c4e406271de,5,0,1,11
12458,350e8e4ddfd0f5cfa65322d45eb5074fb77a89796b8fb84b502d5eee5badb550,5,0,1,11
12459,3ba2d8f9537281b28655433529ae348bfb60eb4f2372d008103fb381176f79b6,5,0,1,11
12460,692a6321bb5c939a5d3610ad60adc8af5d5de31a9c1d7d7cc97bc97a65eaae78,5,0,1,11
12461,79e1b7b9595269637cf2dfc99d97769a7ae57f1a9bf99b07c2426c2cff47ace4,5,0,1,11
12462,8975477eaa0d1b4cdf915ce29ae7d177eba42ccfc60a52aaf181b6c3e947f3a9,5,0,1,11
12463,8edc49276cbd27f9a5201712e93d3d17d6d9758047d8d4cfee32f6c4b3577add,5,0,1,11
12464,ad195a21e5e077edc752a5ec7e5bc31179633f4bcfa2f106d230b748ecb59e64,5,0,1,11
12465,b342ba33e3dc35d77e8ec66618fd0568ed276b86a608bcccdb60bf56b84b2ae3,5,0,1,11
12466,644b6a8431ac927e9b1bbd209d5cb5a05fff4938d5fa6bff0834ee139a2cae39,6,1557504,1,11
12467,cb8f6aeb3b8314e349f823b29a408440349a90c6927b7f002f09a37f22a97eb0,5,0,1,11
12468,2ba30469c3cbe13aa02073ae6c48114d2902450c3745857946b30d811eff6e6d,1,50688,1,0
12469,326c074d6fa7efdf4a79ecdab2600b648ff7b8cc19d07ee24f0556672a673df8,5,0,1,11
12470,b8a08d9f887222c0a121552ae9eec6a927c55eaab357de0e9841d145ef9a7fc9,5,0,1,11
12471,35fc842bcd0b4242c7ae8876fc60c6b56e5440567654da6aab5437db90a838f3,5,0,1,11
12472,0985e033c75049f93a6f07c9b2dc1e399ac9e6102d6058830776205c3ff32393,1,81920,1,0
12473,32656978f1c79e539b9c311e8797db7cea1c719300ffba28592bcd832502380c,5,0,1,11
12474,5f95741a16ae410c1f4201d3381cfefc915992ff66e7155cd0e3a5447026e262,5,0,1,11
12475,85c2952d4da938c69d83e7a0e2f5449ed9964b900f449a49581753026dab96d9,5,0,1,11
12476,ea75d463799a8437b25772e05dd9928c7c2d1a49148fcc2127485951a99501f4,5,0,1,11
12477,d1a39587b2ca36f4b82c1a498d5ed4b1cac4da0961badf5c133f322cfe386231,1,12800,1,0
12478,91bf714310d5e9a42122b41049072965043e1701c9aca3578e16876a886a68f7,1,12800,1,0
12479,820c116a4ae66866c68e4538bdbecef902c97450b8f0356c62df937a4a18cf22,1,12800,1,0
12480,c6f43fd39a89aea67895598aaadebb39ad18135541cead0f67dcea7197341fd6,1,12800,1,9
12481,6f8b7a9483441f87e1aa17808432feb8db1eb7a44fcd9c1023effb27acd3e249,1,172032,42,9
12482,431f1baea52dfc8a2a23493bb55889261908bbd8f1eefe2fdf8ac569937f9f8c,1,172032,42,9
12483,bcdf41a52496b9bb01b88b74bedba23b043380950109ec609c0c0a39ef708497,1,172032,42,9
12484,96cfe4961aa1eb44c6ef1b0bf07dae771b9dba32fb8c0ff6a20f1cc6acfdcc14,1,172032,42,9
12485,2d3228967123e008d6ad85d9cbcf8279fbe6840069fa72107b65bf56bd4669bb,1,143872,1,0
12486,c99e418934da6d2289e72626e6255c68dc9ec6e6f416effb2dc855cba34fa3cf,1,143872,46,0
12487,6fe658f3c4c9185b05ede18f59465387992a483b399efb1d536723ddd92bf773,1,2683392,1,2
12488,af0d64b039066b2d5514e2d6a5956b278b0a6e8068e6a73142d5c8b708b62e16,1,143872,1,0
12489,5648d9d6feabc3bb7442370aba3aff97781c7891f0212f4916ddbd2012881110,5,251914,1,4
12490,5e4a081a63f0122328e75cae991a19b3ae25af9c68bccf4ae514ce972ef2148d,7,39078,1,9
12491,d4d13196cfa047eaddfba3ac7b37e1e9318656b6bc6cb86488c0565a205a03a2,1,172032,42,9
12492,eb53a29ec16843e6129d8860e6149c47cb04b6741b09d0db4cebb2069db730d2,1,122880,25,0
12493,131f6c91e6df4c30013aae9eabe933e05cc3e6c886a33054c52da9bb14cfb324,5,4990,40,9
12494,096d1bd24e062ce8b534034467b0e0fa34e081bb8b1844d2d3059e6173804e09,5,4995,40,9
12495,cc721457ee03c45128c3a238086334c3b37cea7abafeb58fd32b26e94593f92a,5,5000,40,9
12496,bd81203c08f1e17172f8ffef589ebb5006a4172ebed2134fb2d049ecb5132d83,5,4981,40,9
12497,2a59c3d8a3b3ec212b692c14433a4a3c361f209bc268869c8c9522064ef5c0eb,5,4997,40,9
12498,79fca193753441885ee4ced19a99f0ac7827965356e4242caea5f5379aabdca8,5,4998,40,9
12499,040f7b6e9fb75f9111a9b4559955c198823fa806dd17e6ca3f77a17643cc7503,5,4991,40,9
12500,b25db42d7c27c99d2b0adc829a3aa3b65ba06b359f822cd540e916350a7868e8,5,4985,40,9
12501,89917e9d1f1b7fe79944117bdbb555aca3d7d570a42acb0f93b13e82adc7fd49,5,75799,1,4
12502,0bf7da0f25207576120c998df04bd26dc9804eac1fdd20aaddb579ed1a07ea1a,15,2123776,1,0
12503,18e4a499e11b3fe1691b627aebb330fcafc656d9b9505178f832697cda5f1eae,15,2124288,1,0
12504,48f0076baef6b7349e8d1951ae0ff6029612bcc62bfc6a54cc0bf6a5d0c65757,20,1915904,1,0
12505,2829d134d8ab58e48faa6ccf9ffbb630919a1784cb07ffd569a621cc8668ecbd,28,1415854,47,2
