start,end,type
5882,5829,8
5886,5898,8
5827,5856,8
5827,5855,8
5827,5843,8
5827,5906,8
5827,5875,8
5827,5911,8
5843,5856,8
5843,5855,8
5843,5906,8
5843,5827,8
5843,5875,8
5843,5911,8
5855,5856,8
5855,5843,8
5855,5906,8
5855,5827,8
5855,5875,8
5855,5911,8
5911,5856,8
5911,5855,8
5911,5843,8
5911,5906,8
5911,5827,8
5911,5875,8
5906,5856,8
5906,5855,8
5906,5843,8
5906,5827,8
5906,5875,8
5906,5911,8
5896,5894,8
5894,5896,8
5877,5868,8
5890,5836,8
5890,5860,8
5858,5861,8
5858,5841,8
5858,5864,8
5858,5865,8
5858,5900,8
5858,5839,8
5858,5837,8
5858,5874,8
5900,5830,8
5832,5903,8
5832,5832,8
5832,5908,8
5832,5840,8
5866,5866,8
5866,5826,8
5882,5887,8
5879,5876,8
5879,5838,8
5898,5898,8
5898,5886,8
5856,5875,8
5856,5906,8
5856,5856,8
5856,5855,8
5856,5911,8
5856,5827,8
5856,5843,8
5852,5894,8
5852,5896,8
5889,5883,8
5860,5890,8
5836,5890,8
5868,5877,8
5864,5858,8
5900,5858,8
5865,5858,8
5861,5858,8
5874,5858,8
5839,5858,8
5837,5858,8
5841,5858,8
5854,5884,8
5896,5852,8
5894,5852,8
19349,18517,1
19349,18518,1
19349,18519,1
19349,18520,1
19349,19683,1
19349,19684,1
19350,19367,1
19350,19685,1
19350,19686,1
19350,19687,1
19350,19688,1
19350,19689,1
19350,19690,1
19350,19691,1
19350,19692,1
19350,19693,1
18556,19694,1
19351,19694,1
18561,19694,1
19352,19694,1
18785,19695,1
18785,19696,1
18785,19697,1
18786,19698,1
18786,19699,1
18786,19700,1
19353,19701,1
18789,19702,1
18789,19703,1
18789,19704,1
19354,19701,1
19355,19701,1
19356,19701,1
19357,19701,1
19358,19701,1
19359,19701,1
19360,19701,1
18621,19701,1
19361,19701,1
19362,19701,1
18795,19365,1
19363,19701,1
18796,19705,1
19364,19701,1
18797,19358,1
18592,19361,1
18798,19363,1
19365,19701,1
18799,19363,1
18800,19363,1
18801,19706,1
18801,19707,1
18801,19708,1
18801,19709,1
18801,19710,1
18801,19711,1
18801,19712,1
18801,19713,1
18801,19714,1
18801,19715,1
18803,19716,1
18803,19717,1
18803,19718,1
18803,19719,1
18803,19720,1
18803,19721,1
18803,19722,1
18803,19723,1
18803,19724,1
18804,19725,1
18804,19726,1
19353,5216,3
19353,5206,3
19353,3042,3
19353,1390,3
19353,5244,3
19353,625,3
19353,5208,3
19353,5265,3
19353,5278,3
19353,5248,3
19354,5216,3
19354,5206,3
19354,3042,3
19354,1390,3
19354,625,3
19354,5265,3
19354,5201,3
19354,5263,3
19354,5268,3
19354,5281,3
19355,5216,3
19355,5249,3
19355,5272,3
19355,5206,3
19355,3042,3
19355,1390,3
19355,5244,3
19355,625,3
19355,5240,3
19355,5208,3
19356,5216,3
19356,5206,3
19356,3042,3
19356,5262,3
19356,5217,3
19356,1390,3
19356,5244,3
19356,625,3
19356,5208,3
19356,5265,3
19357,5216,3
19357,5206,3
19357,3042,3
19357,1390,3
19357,625,3
19357,5265,3
19357,3908,3
19357,3987,3
19357,5210,3
19357,5252,3
19358,5216,3
19358,5206,3
19358,3042,3
19358,1390,3
19358,5244,3
19358,5228,3
19358,5254,3
19358,625,3
19358,5208,3
19358,5265,3
19359,5216,3
19359,5206,3
19359,625,3
19359,5282,3
19359,5265,3
19359,5201,3
19359,5263,3
19359,5268,3
19359,5281,3
19359,3249,3
19360,5216,3
19360,5206,3
19360,3042,3
19360,1390,3
19360,5244,3
19360,625,3
19360,5208,3
19360,5265,3
19360,5278,3
19360,5248,3
19366,5232,3
19366,5285,3
19366,655,3
19366,5213,3
19366,3119,3
19366,5250,3
19366,675,3
19366,5229,3
19366,5227,3
19366,5211,3
18791,5251,3
18621,5216,3
18621,5206,3
18621,5246,3
18621,5244,3
18621,625,3
18621,5208,3
18621,5265,3
18621,5278,3
18621,5248,3
18621,5201,3
19361,5216,3
19361,5206,3
19361,3042,3
19361,5244,3
19361,625,3
19361,5208,3
19361,5267,3
19361,505,3
19361,5265,3
19361,5237,3
19362,5216,3
19362,5206,3
19362,5244,3
19362,625,3
19362,5208,3
19362,5265,3
19362,5278,3
19362,5248,3
19362,5201,3
19362,5263,3
19363,5216,3
19363,5206,3
19363,5244,3
19363,625,3
19363,5208,3
19363,5265,3
19363,5278,3
19363,5248,3
19363,5201,3
19363,5205,3
19364,5216,3
19364,5206,3
19364,3042,3
19364,1390,3
19364,625,3
19364,5265,3
19364,5201,3
19364,5263,3
19364,5268,3
19364,5281,3
18798,625,3
18798,3249,3
18798,738,3
18798,720,3
18798,663,3
18798,692,3
19365,5216,3
19365,5206,3
19365,3042,3
19365,5209,3
19365,5269,3
19365,1390,3
19365,5244,3
19365,625,3
19365,5208,3
19365,5265,3
18804,2606,3
18804,2075,3
18804,5245,3
18804,5225,3
19349,10676,2
18784,7163,2
19367,7799,2
19367,8074,2
19367,7527,2
19367,7239,2
19352,10682,2
19353,9786,2
19353,9787,2
19353,7583,2
19353,10686,2
19353,10687,2
19353,7190,2
19353,10689,2
19353,10690,2
19353,10691,2
19353,10692,2
18790,7190,2
18790,10693,2
18790,7163,2
19354,7583,2
19354,10694,2
19354,10695,2
19354,10686,2
19354,10687,2
19354,7190,2
19354,10696,2
19354,10697,2
19354,10698,2
19354,10699,2
19355,10700,2
19355,10701,2
19355,9786,2
19355,9787,2
19355,7583,2
19355,10694,2
19355,10695,2
19355,10686,2
19355,10687,2
19355,7190,2
19356,9786,2
19356,9787,2
19356,7583,2
19356,10694,2
19356,10695,2
19356,10686,2
19356,10687,2
19356,10702,2
19356,10703,2
19356,10704,2
19357,7583,2
19357,10686,2
19357,10687,2
19357,10702,2
19357,10703,2
19357,10704,2
19357,7190,2
19357,10705,2
19357,10706,2
19357,10699,2
19358,10700,2
19358,10701,2
19358,9786,2
19358,9787,2
19358,7583,2
19358,10694,2
19358,10695,2
19358,10686,2
19358,10687,2
19358,10707,2
19359,7583,2
19359,10686,2
19359,10687,2
19359,10689,2
19359,10690,2
19359,10691,2
19359,10692,2
19359,10708,2
19359,10709,2
19359,10710,2
19360,9786,2
19360,9787,2
19360,7583,2
19360,10694,2
19360,10695,2
19360,10686,2
19360,10687,2
19360,10707,2
19360,7190,2
19360,10711,2
19366,8312,2
19366,10713,2
19366,10714,2
19366,10715,2
19366,10716,2
19366,10717,2
19366,10718,2
19366,10719,2
19366,10720,2
19366,10721,2
18791,10722,2
18621,9786,2
18621,9787,2
18621,7583,2
18621,10686,2
18621,10687,2
18621,10711,2
18621,10724,2
18621,10725,2
18621,10726,2
18621,10727,2
18794,10728,2
19361,9786,2
19361,9787,2
19361,7583,2
19361,10694,2
19361,10695,2
19361,10686,2
19361,10687,2
19361,10702,2
19361,10703,2
19361,10704,2
19362,9786,2
19362,9787,2
19362,7583,2
19362,10686,2
19362,10687,2
19362,10702,2
19362,10703,2
19362,10704,2
19362,10705,2
19362,10706,2
19363,9786,2
19363,9787,2
19363,7583,2
19363,10694,2
19363,10695,2
19363,10686,2
19363,10687,2
19363,10689,2
19363,10690,2
19363,10691,2
19364,7583,2
19364,10694,2
19364,10695,2
19364,10686,2
19364,10687,2
19364,7190,2
19364,10689,2
19364,10690,2
19364,10691,2
19364,10692,2
18798,7583,2
18798,7584,2
19365,9786,2
19365,9787,2
19365,7583,2
19365,10694,2
19365,10695,2
19365,10686,2
19365,10687,2
19365,10702,2
19365,10703,2
19365,10704,2
18679,7493,2
18679,10731,2
18804,10732,2
18804,10733,2
18804,10734,2
18804,10735,2
19349,18530,1
19349,18531,1
19349,18532,1
19349,18533,1
19349,18534,1
19349,18535,1
19349,18536,1
19349,18537,1
19349,18538,1
19349,18539,1
18784,18540,1
19367,18541,1
19367,18542,1
19367,18543,1
19367,18544,1
19367,18545,1
19367,18546,1
19367,18547,1
19367,18548,1
19367,18549,1
19367,18550,1
18556,18551,1
18556,18552,1
18556,18553,1
18556,18554,1
18556,18555,1
19351,18556,1
19351,18551,1
19351,18552,1
19351,18553,1
19351,18557,1
18561,18551,1
18561,18552,1
18561,18553,1
18561,18558,1
18561,18559,1
19352,18560,1
19352,18561,1
19352,18551,1
19352,18552,1
19352,18562,1
19352,18553,1
19352,18563,1
19352,18564,1
19352,18565,1
19352,18566,1
18785,18567,1
18785,18568,1
18786,18569,1
19353,18570,1
19353,18571,1
19353,18572,1
19353,18573,1
19353,18574,1
19353,18575,1
19353,18576,1
19353,18577,1
19353,18578,1
18787,14218,1
18787,18580,1
18787,18581,1
18788,18582,1
18788,18583,1
18788,18584,1
18789,18585,1
18790,18586,1
19354,18570,1
19354,18571,1
19354,18572,1
19354,18573,1
19354,18574,1
19354,18587,1
19354,18575,1
19354,18576,1
19354,18577,1
19355,18570,1
19355,18588,1
19355,18572,1
19355,18589,1
19355,18573,1
19355,18574,1
19355,18587,1
19355,18575,1
19355,18590,1
19356,18570,1
19356,18588,1
19356,18572,1
19356,18589,1
19356,18574,1
19356,18575,1
19356,18590,1
19356,18576,1
19356,18577,1
19357,18570,1
19357,18571,1
19357,18588,1
19357,18572,1
19357,18589,1
19357,18573,1
19357,18574,1
19357,18587,1
19357,18575,1
19358,18570,1
19358,18588,1
19358,18572,1
19358,18589,1
19358,18573,1
19358,18574,1
19358,18575,1
19358,18590,1
19358,18576,1
19359,18570,1
19359,18572,1
19359,18573,1
19359,18574,1
19359,18575,1
19359,18576,1
19359,18577,1
19359,18591,1
19359,18578,1
19360,18570,1
19360,18571,1
19360,18572,1
19360,18573,1
19360,18574,1
19360,18575,1
19360,18576,1
19360,18577,1
19360,18578,1
19366,18592,1
19366,17762,1
19366,17763,1
19366,18595,1
19366,18596,1
19366,17764,1
19366,16236,1
19366,17765,1
19366,17766,1
19366,17767,1
18602,18602,1
18602,14165,1
18791,18604,1
18791,12661,1
18791,18606,1
18791,12150,1
18791,14218,1
18791,18608,1
18791,18609,1
18791,18610,1
18791,18611,1
18791,12685,1
18615,12661,1
18615,18613,1
18615,13018,1
18615,12150,1
18615,18615,1
18615,18616,1
18615,18617,1
18615,18618,1
18615,18619,1
18615,18620,1
18621,18570,1
18621,18621,1
18621,18572,1
18621,18574,1
18621,18575,1
18621,18622,1
18621,18623,1
18621,18624,1
18621,18625,1
18793,12661,1
18793,13318,1
18793,12150,1
18793,18627,1
18793,12690,1
18793,18629,1
18793,18630,1
19361,18570,1
19361,18571,1
19361,18572,1
19361,18573,1
19361,18574,1
19361,18587,1
19361,18575,1
19361,18576,1
19361,18577,1
19362,18570,1
19362,18588,1
19362,18572,1
19362,18589,1
19362,18574,1
19362,18575,1
19362,18590,1
19362,18576,1
19362,18577,1
19363,18570,1
19363,18571,1
19363,18631,1
19363,18632,1
19363,18572,1
19363,18573,1
19363,18574,1
19363,18587,1
19363,18575,1
19364,18570,1
19364,18571,1
19364,18633,1
19364,18634,1
19364,18572,1
19364,18573,1
19364,18574,1
19364,18575,1
19364,18576,1
18592,15987,1
18798,18636,1
18798,18637,1
18798,18638,1
18798,18639,1
18798,18640,1
18798,18641,1
19365,18570,1
19365,18571,1
19365,18632,1
19365,18572,1
19365,18573,1
19365,18574,1
19365,18587,1
19365,18575,1
19365,18576,1
18679,12661,1
18679,15469,1
18679,15470,1
18679,18644,1
18679,15471,1
18679,18646,1
18679,15472,1
18679,15474,1
18679,15475,1
18679,15476,1
18803,18651,1
18803,18652,1
18803,18653,1
18803,18654,1
18803,18655,1
18803,18656,1
18803,18656,1
18803,18656,1
18803,18656,1
18803,18656,1
18602,18667,1
18602,19730,1
19367,19350,1
18556,19351,1
18561,19352,1
19353,19353,1
19354,19354,1
19355,19355,1
19356,19356,1
19357,19357,1
19358,19358,1
19359,19359,1
19360,19360,1
18602,19731,1
18602,19732,1
18602,19733,1
18602,19734,1
18602,19735,1
18602,19736,1
18602,19737,1
18602,19738,1
18602,19739,1
18602,19740,1
19361,19366,1
19361,19361,1
19362,19362,1
19363,19363,1
19364,19364,1
18592,19366,1
19365,19365,1
18803,19741,1
10737,5226,4
10737,5261,4
10737,6113,4
10737,6114,4
10737,6115,4
10737,6116,4
10737,6117,4
10737,6118,4
10737,6119,4
10737,5287,4
10738,5242,4
10738,5214,4
10738,5270,4
10738,5280,4
10739,5224,4
10739,5275,4
10739,5264,4
10739,5202,4
10739,5284,4
10739,6113,4
10739,6117,4
10739,6114,4
10739,6116,4
10739,6118,4
10740,5256,4
10740,5276,4
10740,5203,4
10740,5239,4
10740,5266,4
10740,5231,4
10740,5243,4
10740,5257,4
10741,5279,4
10741,5235,4
10741,5258,4
10676,5286,4
10676,5220,4
10676,5238,4
10676,5221,4
10676,5234,4
10676,5215,4
10676,5230,4
10676,5277,4
10676,5247,4
10676,5222,4
10744,5363,4
10745,5299,4
10745,5290,4
10745,5347,4
10745,5322,4
10745,5308,4
10745,5375,4
10745,5330,4
10745,5382,4
10745,5329,4
10745,5358,4
10746,5302,4
10746,5384,4
10746,5300,4
10746,5336,4
10746,5323,4
10746,5368,4
10746,5313,4
10746,5383,4
10746,5334,4
10746,5356,4
10747,5297,4
10747,5338,4
10747,5296,4
10747,5321,4
10747,5295,4
10747,5292,4
10747,5315,4
10747,5332,4
10747,5344,4
10747,5342,4
10748,5340,4
10748,5365,4
10748,5355,4
10748,5372,4
10748,5319,4
10748,5317,4
10748,5377,4
10748,5348,4
10748,5385,4
10748,5370,4
10749,5378,4
10749,5345,4
10749,5291,4
10749,5318,4
10749,5333,4
10749,5359,4
10749,5320,4
10749,5310,4
10749,5314,4
10750,5362,4
10750,5369,4
10750,5366,4
10750,5386,4
10750,5306,4
10750,5326,4
10750,5373,4
10750,5387,4
10750,5339,4
10752,5309,4
10752,5350,4
10752,5335,4
10752,5325,4
10752,5331,4
10752,5293,4
10752,5312,4
10752,5305,4
10752,5301,4
10752,5353,4
10753,5379,4
10753,5288,4
10753,5303,4
10753,5364,4
10753,5349,4
10754,5307,4
10754,5360,4
10754,5341,4
10755,5327,4
10755,5298,4
10756,5380,4
10756,5367,4
10756,5289,4
10756,5324,4
10756,5371,4
10756,5352,4
10756,5311,4
10756,5304,4
10756,5337,4
10756,5328,4
10757,5351,4
10757,5354,4
10757,5361,4
10757,5357,4
10759,5343,4
10759,5294,4
10760,5346,4
10760,5374,4
10760,5381,4
10760,5316,4
10760,5376,4
10760,5451,4
10760,5476,4
10760,5428,4
10760,5432,4
10760,5430,4
10761,5390,4
10761,5396,4
10761,5407,4
10761,5456,4
10761,5399,4
10761,5418,4
10761,5402,4
10761,5464,4
10761,5414,4
10761,5398,4
10762,5446,4
10762,5420,4
10762,5436,4
10762,5392,4
10762,5484,4
10762,5443,4
10762,5412,4
10762,5429,4
10762,5416,4
10762,5397,4
10763,5466,4
10763,5444,4
10763,5453,4
10763,5439,4
10763,5469,4
10764,5391,4
10766,5475,4
10766,5445,4
10766,5483,4
10766,5433,4
10766,5454,4
10766,5405,4
10766,5440,4
10766,5482,4
10766,5395,4
10766,5389,4
10767,5404,4
10767,6116,4
10767,5400,4
10767,5462,4
10767,5467,4
10767,5485,4
10767,5452,4
10767,5473,4
10767,5393,4
10767,5465,4
10768,5486,4
10768,5457,4
10768,5450,4
10768,5434,4
10768,5419,4
10768,5455,4
10768,5470,4
10768,5435,4
10768,5408,4
10768,5403,4
10769,5415,4
10769,5472,4
10769,5471,4
10769,5409,4
10769,5448,4
10769,5426,4
10769,5411,4
10770,5406,4
10770,5421,4
10770,5458,4
10771,5487,4
10771,5388,4
10771,5468,4
10771,5478,4
10773,5425,4
10774,5394,4
10774,5474,4
10774,5422,4
10774,5423,4
10774,5477,4
10774,5401,4
10774,5424,4
10775,5417,4
10775,5480,4
10775,5437,4
10775,5427,4
10775,5442,4
10775,5413,4
10775,5441,4
10775,5460,4
10775,5449,4
10775,5459,4
10776,5438,4
10776,5479,4
10778,5461,4
10778,5481,4
10778,5410,4
10778,5447,4
10780,5431,4
10780,5463,4
10781,5528,4
10781,5532,4
10781,5508,4
10781,5496,4
10781,5490,4
10781,5535,4
10781,5503,4
10781,5543,4
10781,5548,4
10781,5494,4
10782,5519,4
10782,5545,4
10783,5500,4
10783,5539,4
10783,5555,4
10783,5557,4
10784,5559,4
10784,5504,4
10784,5531,4
10784,5515,4
10784,5506,4
10784,5520,4
10784,5498,4
10784,5550,4
10784,5542,4
10784,5516,4
10738,19742,5
10738,19743,5
10739,19744,5
10739,19745,5
10739,19746,5
10740,19747,5
10740,19748,5
10740,19749,5
10740,19750,5
10740,19751,5
10740,19752,5
10740,19753,5
10740,19754,5
10740,19755,5
10740,19756,5
10676,19757,5
10676,19349,5
10676,19758,5
10743,19759,5
10743,19760,5
10743,19761,5
10743,19762,5
10743,19763,5
10743,19764,5
10743,18668,5
10745,18669,5
10745,18670,5
10745,18671,5
10745,18672,5
10745,18673,5
10745,18674,5
10745,18675,5
10745,18676,5
10745,18677,5
10745,18678,5
10731,18679,5
10746,18680,5
10747,18681,5
10749,18682,5
10749,18683,5
10749,18684,5
10749,18685,5
10750,18686,5
10750,18687,5
10750,18688,5
10752,18689,5
10752,18690,5
10756,18691,5
10758,18692,5
10759,18693,5
10762,18694,5
10763,18695,5
10768,18696,5
10768,18697,5
10768,18698,5
10769,18699,5
10770,18700,5
10771,18701,5
10771,18681,5
10771,18688,5
10775,18702,5
10775,18703,5
10775,18704,5
10775,18705,5
10775,18706,5
10775,18707,5
10775,18708,5
10775,18709,5
10775,18710,5
10775,18711,5
10778,18712,5
10778,18713,5
10778,18714,5
10778,18715,5
10778,18716,5
10737,18717,5
10737,18718,5
10737,18719,5
10737,18720,5
10737,18721,5
10737,18722,5
10738,18723,5
10738,18724,5
10738,18719,5
10738,18725,5
10738,18726,5
10739,15688,5
10739,18727,5
10739,18728,5
10739,18729,5
10739,18730,5
10739,18718,5
10739,18719,5
10739,18720,5
10739,18721,5
10739,18722,5
10740,15688,5
10740,18731,5
10676,18732,5
10676,18733,5
10676,18734,5
10676,12276,5
10676,18736,5
10676,18737,5
10676,18738,5
10676,18739,5
10676,18740,5
10676,18741,5
10743,15688,5
10743,18724,5
10744,15688,5
10744,18724,5
10745,18744,5
10745,18745,5
10745,18720,5
10745,18722,5
10731,18746,5
10731,18500,5
10731,18501,5
10731,18502,5
10731,18747,5
10731,18748,5
10746,15688,5
10746,18746,5
10746,18500,5
10746,18749,5
10746,18750,5
10746,18501,5
10746,18718,5
10746,18502,5
10746,18747,5
10746,18751,5
10747,15688,5
10747,18746,5
10747,18500,5
10747,18752,5
10747,18753,5
10747,18754,5
10747,18502,5
10747,18747,5
10748,18746,5
10748,18500,5
10748,18501,5
10748,18502,5
10748,18747,5
10750,15688,5
10750,18720,5
10750,18722,5
10751,15688,5
10751,18755,5
10751,18718,5
10751,18720,5
10751,18721,5
10751,18722,5
10752,15688,5
10752,18720,5
10752,18722,5
10753,15688,5
10753,18756,5
10753,18720,5
10753,18722,5
10754,15688,5
10754,18720,5
10754,18722,5
10755,18757,5
10755,15688,5
10755,18758,5
10755,18759,5
10755,18760,5
10755,18761,5
10755,18718,5
10755,18720,5
10755,18721,5
10755,18722,5
10756,15688,5
10756,18720,5
10756,18722,5
10757,15688,5
10757,18720,5
10757,18722,5
10758,15688,5
10758,18762,5
10758,18763,5
10758,18764,5
10758,18720,5
10758,18722,5
10759,15688,5
10759,18762,5
10759,18720,5
10759,18722,5
10760,15688,5
10760,18720,5
10760,18722,5
10761,15688,5
10761,18720,5
10761,18722,5
10761,18765,5
10762,15688,5
10762,18720,5
10762,18722,5
10763,18762,5
10763,18766,5
10764,18744,5
10764,18767,5
10764,18762,5
10765,18762,5
10765,18764,5
10766,18762,5
10766,18763,5
10766,18720,5
10766,18768,5
10766,18722,5
10767,18718,5
10767,18720,5
10767,18721,5
10767,18769,5
10767,18770,5
10767,18771,5
10768,18754,5
10769,18758,5
10769,18754,5
10769,18721,5
10770,18754,5
10771,18754,5
10773,15688,5
10774,15688,5
10775,15688,5
10775,18339,5
10775,18773,5
10776,18744,5
10777,18744,5
10778,15688,5
10778,18774,5
10778,18775,5
10778,18776,5
10778,18777,5
10778,18778,5
10778,18726,5
10779,18734,5
10780,18779,5
10780,18780,5
10781,18781,5
10781,18779,5
10782,18779,5
10783,18779,5
10783,18775,5
10784,18779,5
10784,18782,5
5199,10609,6
5199,10610,6
5199,10611,6
5187,10610,6
5187,10611,6
5138,10612,6
5138,10613,6
5138,10614,6
5138,10615,6
5133,10613,6
5133,10614,6
5152,10612,6
5152,10616,6
5152,10613,6
5152,10617,6
5152,10618,6
5152,10614,6
5152,10619,6
5152,10620,6
5152,10621,6
5163,10612,6
5190,10612,6
5190,10613,6
5128,8434,6
5128,7279,6
5128,10616,6
5128,8200,6
5128,7852,6
5128,10626,6
5189,8434,6
5189,7279,6
5189,10616,6
5189,8200,6
5189,7852,6
5189,10626,6
5158,10612,6
5523,10613,6
5135,10612,6
5179,10612,6
5179,10613,6
5179,10618,6
5179,10614,6
5125,10613,6
5125,10617,6
5188,10612,6
5194,10627,6
5140,10627,6
5169,10627,6
5177,10627,6
5180,10627,6
5154,10627,6
5113,10627,6
5115,10627,6
5131,10627,6
5159,10627,6
5170,10627,6
5173,10627,6
5119,10627,6
5185,10627,6
5110,10627,6
5136,10627,6
5137,10627,6
5518,7279,6
5518,7854,6
5518,10630,6
5518,10631,6
5518,10632,6
5518,10633,6
5540,7296,6
5540,10635,6
5540,10636,6
5540,10637,6
5561,10638,6
5561,10639,6
5488,10640,6
5167,10641,6
5167,10642,6
5167,7041,6
5167,7039,6
5167,7038,6
5167,7040,6
5167,10640,6
5167,10647,6
5524,10648,6
5524,10029,6
5524,10650,6
5524,10651,6
5524,10030,6
5524,10653,6
5524,10654,6
5524,10655,6
5524,10656,6
5524,10194,6
5162,10658,6
5124,10659,6
5124,10658,6
5118,8200,6
5118,7852,6
5118,10658,6
5149,10658,6
5143,10659,6
5143,10658,6
5143,10660,6
5142,10661,6
5142,10659,6
5142,10042,6
5142,7715,6
5142,10664,6
5142,7316,6
5142,7717,6
5142,10616,6
5142,8200,6
5551,10667,6
5551,10668,6
5551,10669,6
5551,10670,6
5511,8478,6
5511,10672,6
5511,10673,6
5511,10674,6
5511,10675,6
5152,18471,7
5128,18472,7
5128,18473,7
5180,18474,7
5180,18475,7
5180,18476,7
5136,18474,7
5518,18477,7
5518,18478,7
5518,18479,7
5518,18480,7
5518,18481,7
5518,18482,7
5561,18483,7
5167,18484,7
5167,18485,7
5524,18486,7
5142,18487,7
5142,18488,7
5551,18489,7
5199,18490,7
5199,18491,7
5199,18492,7
5199,18493,7
5199,18494,7
5152,15833,7
5152,15831,7
5152,15688,7
5152,15832,7
5152,18499,7
5152,18500,7
5152,18501,7
5152,18502,7
5152,18503,7
5152,18504,7
5180,18505,7
5180,18506,7
5561,18507,7
5561,18508,7
5561,18509,7
5561,18510,7
5561,18511,7
5561,18512,7
5561,18513,7
5561,18514,7
5561,12102,7
5561,18516,7
5187,5199,8
5138,5188,8
5138,5135,8
5138,5158,8
5138,5190,8
5138,5152,8
5138,5133,8
5138,5179,8
5138,5125,8
5138,5176,8
5138,5163,8
5133,5188,8
5133,5135,8
5133,5158,8
5133,5190,8
5133,5152,8
5133,5179,8
5133,5125,8
5133,5176,8
5133,5163,8
5133,5138,8
5163,5188,8
5163,5135,8
5163,5158,8
5163,5190,8
5163,5152,8
5163,5133,8
5163,5179,8
5163,5125,8
5163,5176,8
5163,5138,8
5491,5188,8
5491,5135,8
5491,5158,8
5491,5190,8
5491,5152,8
5491,5133,8
5491,5179,8
5491,5125,8
5491,5176,8
5491,5163,8
5190,5188,8
5190,5135,8
5190,5158,8
5190,5152,8
5190,5133,8
5190,5179,8
5190,5125,8
5190,5176,8
5190,5163,8
5190,5138,8
5189,5128,8
5189,5196,8
5158,5188,8
5158,5135,8
5158,5190,8
5158,5152,8
5158,5133,8
5158,5179,8
5158,5125,8
5158,5176,8
5158,5163,8
5158,5138,8
5523,5188,8
5523,5135,8
5523,5158,8
5523,5190,8
5523,5152,8
5523,5133,8
5523,5179,8
5523,5125,8
5523,5176,8
5523,5163,8
5135,5188,8
5135,5158,8
5135,5190,8
5135,5152,8
5135,5133,8
5135,5179,8
5135,5125,8
5135,5176,8
5135,5163,8
5135,5138,8
5179,5188,8
5179,5135,8
5179,5158,8
5179,5190,8
5179,5152,8
5179,5133,8
5179,5125,8
5179,5176,8
5179,5163,8
5179,5138,8
5125,5188,8
5125,5135,8
5125,5158,8
5125,5190,8
5125,5152,8
5125,5133,8
5125,5179,8
5125,5176,8
5125,5163,8
5125,5138,8
5188,5135,8
5188,5158,8
5188,5190,8
5188,5152,8
5188,5133,8
5188,5179,8
5188,5125,8
5188,5176,8
5188,5163,8
5188,5138,8
5194,5169,8
5194,5154,8
5194,5110,8
5194,5173,8
5194,5140,8
5194,5185,8
5194,5180,8
5194,5119,8
5194,5159,8
5194,5136,8
5140,5169,8
5140,5154,8
5140,5110,8
5140,5173,8
5140,5185,8
5140,5180,8
5140,5194,8
5140,5119,8
5140,5159,8
5140,5136,8
5169,5154,8
5169,5110,8
5169,5173,8
5169,5140,8
5169,5185,8
5169,5180,8
5169,5194,8
5169,5119,8
5169,5159,8
5169,5136,8
5177,5169,8
5177,5154,8
5177,5110,8
5177,5173,8
5177,5140,8
5177,5185,8
5177,5180,8
5177,5194,8
5177,5119,8
5177,5159,8
5154,5169,8
5154,5110,8
5154,5173,8
5154,5140,8
5154,5185,8
5154,5180,8
5154,5194,8
5154,5119,8
5154,5159,8
5154,5136,8
5113,5169,8
5113,5154,8
5113,5110,8
5113,5173,8
5113,5140,8
5113,5185,8
5113,5180,8
5113,5194,8
5113,5119,8
5113,5159,8
5115,5169,8
5115,5154,8
5115,5110,8
5115,5173,8
5115,5140,8
5115,5185,8
5115,5180,8
5115,5194,8
5115,5119,8
5115,5159,8
5131,5169,8
5131,5154,8
5131,5110,8
5131,5173,8
5131,5140,8
5131,5185,8
5131,5180,8
5131,5194,8
5131,5119,8
5131,5159,8
5159,5169,8
5159,5154,8
5159,5110,8
5159,5173,8
5159,5140,8
5159,5185,8
5159,5180,8
5159,5194,8
5159,5119,8
5159,5136,8
5170,5169,8
5170,5154,8
5170,5110,8
5170,5173,8
5170,5140,8
5170,5185,8
5170,5180,8
5170,5194,8
5170,5119,8
5170,5159,8
5173,5169,8
5173,5154,8
5173,5110,8
5173,5140,8
5173,5185,8
5173,5180,8
5173,5194,8
5173,5119,8
5173,5159,8
5173,5136,8
5119,5169,8
5119,5154,8
5119,5110,8
5119,5173,8
5119,5140,8
5119,5185,8
5119,5180,8
5119,5194,8
5119,5159,8
5119,5136,8
5185,5169,8
5185,5154,8
5185,5110,8
5185,5173,8
5185,5140,8
5185,5180,8
5185,5194,8
5185,5119,8
5185,5159,8
5185,5136,8
5110,5169,8
5110,5154,8
5110,5173,8
5110,5140,8
5110,5185,8
5110,5180,8
5110,5194,8
5110,5119,8
5110,5159,8
5110,5136,8
5136,5169,8
5136,5154,8
5136,5110,8
5136,5173,8
5136,5140,8
5136,5185,8
5136,5180,8
5136,5194,8
5136,5119,8
5136,5159,8
5137,5169,8
5137,5154,8
5137,5110,8
5137,5173,8
5137,5140,8
5137,5185,8
5137,5180,8
5137,5194,8
5137,5119,8
5137,5159,8
5518,5191,8
5518,5148,8
5518,5109,8
5518,5183,8
5518,5184,8
5518,5120,8
5518,5122,8
5518,5132,8
5561,5186,8
5561,5165,8
5561,5147,8
5561,5156,8
5561,5150,8
5561,5182,8
5561,5153,8
5561,5197,8
5561,5129,8
5561,5166,8
5488,5141,8
5488,5200,8
5488,5174,8
5488,5160,8
5488,5167,8
5488,5198,8
5488,5172,8
5488,5155,8
5488,5171,8
5162,5142,8
